timestamp,ID,plot,species,size_class,flora_pulse_sensor,wp_MPa
2023-05-29T00:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.103369999999998
2023-05-29T00:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.907619999999998
2023-05-29T01:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.125120000000003
2023-05-29T01:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.03812
2023-05-29T01:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.190369999999998
2023-05-29T01:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.103369999999998
2023-05-29T02:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.081619999999997
2023-05-29T02:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.14687
2023-05-29T02:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.190369999999998
2023-05-29T02:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.21212
2023-05-29T03:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.299120000000002
2023-05-29T03:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.320870000000003
2023-05-29T03:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.42962
2023-05-29T03:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.34262
2023-05-29T04:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.38612
2023-05-29T04:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.34262
2023-05-29T04:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.277369999999998
2023-05-29T04:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.299120000000002
2023-05-29T05:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.299120000000002
2023-05-29T05:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.16862
2023-05-29T05:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.16862
2023-05-29T05:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.25562
2023-05-29T06:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.103369999999998
2023-05-29T06:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.16862
2023-05-29T06:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.03812
2023-05-29T06:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.581870000000002
2023-05-29T07:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.84287
2023-05-29T07:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.14737
2023-05-29T07:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.256120000000003
2023-05-29T07:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.27787
2023-05-29T08:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.45187
2023-05-29T08:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.62587
2023-05-29T08:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.799870000000002
2023-05-29T08:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.973869999999998
2023-05-29T09:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.104369999999996
2023-05-29T09:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.14787
2023-05-29T09:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.234869999999997
2023-05-29T09:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.27837
2023-05-29T10:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.34362
2023-05-29T10:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.495870000000004
2023-05-29T10:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.539369999999998
2023-05-29T10:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.626369999999998
2023-05-29T11:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.800369999999997
2023-05-29T11:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.88737
2023-05-29T11:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.08312
2023-05-29T11:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.21362
2023-05-29T12:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.365869999999997
2023-05-29T12:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.452869999999997
2023-05-29T12:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.51812
2023-05-29T12:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.60512
2023-05-29T13:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.735619999999997
2023-05-29T13:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.86612
2023-05-29T13:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.974870000000003
2023-05-29T13:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.953120000000002
2023-05-29T14:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.10537
2023-05-29T14:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.21412
2023-05-29T14:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.10537
2023-05-29T14:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.17062
2023-05-29T15:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.23587
2023-05-29T15:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.279369999999997
2023-05-29T15:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.257619999999996
2023-05-29T15:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.47512
2023-05-29T16:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.54037
2023-05-29T16:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.56212
2023-05-29T16:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.45337
2023-05-29T16:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.43162
2023-05-29T17:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.49687
2023-05-29T17:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.279369999999997
2023-05-29T17:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.64812
2023-05-29T17:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.169620000000002
2023-05-29T18:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.560619999999997
2023-05-29T18:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.84337
2023-05-29T18:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.60412
2023-05-29T18:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.60412
2023-05-29T19:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.190869999999997
2023-05-29T19:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.90812
2023-05-29T19:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.79937
2023-05-29T19:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.995119999999996
2023-05-29T20:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.10387
2023-05-29T20:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.995119999999996
2023-05-29T20:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.647119999999997
2023-05-29T20:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.820619999999998
2023-05-29T21:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,16.62002
2023-05-29T21:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.29862
2023-05-29T21:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.73362
2023-05-29T21:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.92937
2023-05-29T22:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,17.92937
2023-05-29T22:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.03812
2023-05-29T22:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.299120000000002
2023-05-29T22:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.40787
2023-05-29T23:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.53837
2023-05-29T23:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.647119999999997
2023-05-29T23:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.668870000000002
2023-05-29T23:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.77762
2023-05-30T00:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.995119999999996
2023-05-30T00:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.06037
2023-05-30T00:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.34312
2023-05-30T00:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.14737
2023-05-30T01:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,18.97337
2023-05-30T01:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.799870000000002
2023-05-30T01:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.66937
2023-05-30T01:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.82162
2023-05-30T02:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.88687
2023-05-30T02:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.95212
2023-05-30T02:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.973869999999998
2023-05-30T02:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.104369999999996
2023-05-30T03:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.77812
2023-05-30T03:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.14787
2023-05-30T03:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.08262
2023-05-30T03:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.973869999999998
2023-05-30T04:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.03912
2023-05-30T04:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,19.75637
2023-05-30T04:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.21312
2023-05-30T04:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.234869999999997
2023-05-30T05:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.19137
2023-05-30T05:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.14787
2023-05-30T05:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.539369999999998
2023-05-30T05:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.256619999999998
2023-05-30T06:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.30012
2023-05-30T06:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.430619999999998
2023-05-30T06:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.27837
2023-05-30T06:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.430619999999998
2023-05-30T07:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.40887
2023-05-30T07:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.626369999999998
2023-05-30T07:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.800369999999997
2023-05-30T07:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.86562
2023-05-30T08:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,20.95262
2023-05-30T08:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.08312
2023-05-30T08:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.10487
2023-05-30T08:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.32237
2023-05-30T09:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.62687
2023-05-30T09:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.86612
2023-05-30T09:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.953120000000002
2023-05-30T09:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.08362
2023-05-30T10:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.23587
2023-05-30T10:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.34462
2023-05-30T10:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.54037
2023-05-30T10:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.62737
2023-05-30T11:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.93187
2023-05-30T11:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.192870000000003
2023-05-30T11:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.41037
2023-05-30T11:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.78012
2023-05-30T12:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.82362
2023-05-30T12:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.97587
2023-05-30T12:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.21512
2023-05-30T12:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.41087
2023-05-30T13:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.47612
2023-05-30T13:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.60662
2023-05-30T13:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.65012
2023-05-30T13:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.758869999999998
2023-05-30T14:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.84587
2023-05-30T14:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.04162
2023-05-30T14:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.346119999999996
2023-05-30T14:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.28087
2023-05-30T15:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.38962
2023-05-30T15:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.476619999999997
2023-05-30T15:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.45487
2023-05-30T15:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.45487
2023-05-30T16:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.433120000000002
2023-05-30T16:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.36787
2023-05-30T16:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.38962
2023-05-30T16:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.36787
2023-05-30T17:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.32437
2023-05-30T17:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.32437
2023-05-30T17:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.259120000000003
2023-05-30T17:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.28087
2023-05-30T18:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.28087
2023-05-30T18:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.21562
2023-05-30T18:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.172119999999996
2023-05-30T18:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.976369999999996
2023-05-30T19:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.88937
2023-05-30T19:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.737119999999997
2023-05-30T19:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.693620000000003
2023-05-30T19:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.71537
2023-05-30T20:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.693620000000003
2023-05-30T20:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.56312
2023-05-30T20:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.54137
2023-05-30T20:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.432619999999996
2023-05-30T21:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.41087
2023-05-30T21:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.34562
2023-05-30T21:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.28037
2023-05-30T21:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.736620000000002
2023-05-30T22:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.38862
2023-05-30T22:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.17112
2023-05-30T22:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.214620000000004
2023-05-30T22:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.30162
2023-05-30T23:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.36687
2023-05-30T23:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.41037
2023-05-30T23:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-30T23:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.43212
2023-05-31T00:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.43212
2023-05-31T00:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.41037
2023-05-31T00:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-31T00:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.453870000000002
2023-05-31T01:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-31T01:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.41037
2023-05-31T01:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.453870000000002
2023-05-31T01:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.453870000000002
2023-05-31T02:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-31T02:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-31T02:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.47562
2023-05-31T02:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.540869999999998
2023-05-31T03:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.497369999999997
2023-05-31T03:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.38862
2023-05-31T03:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.41037
2023-05-31T03:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.69312
2023-05-31T04:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.78012
2023-05-31T04:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.86712
2023-05-31T04:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.80187
2023-05-31T04:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.93237
2023-05-31T05:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.99762
2023-05-31T05:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.019370000000002
2023-05-31T05:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.062869999999997
2023-05-31T05:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.128120000000003
2023-05-31T06:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.171619999999997
2023-05-31T06:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.106370000000002
2023-05-31T06:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.106370000000002
2023-05-31T06:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.21512
2023-05-31T07:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.302120000000002
2023-05-31T07:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.302120000000002
2023-05-31T07:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.34562
2023-05-31T07:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.36737
2023-05-31T08:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.38912
2023-05-31T08:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.14987
2023-05-31T08:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.25862
2023-05-31T08:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.34562
2023-05-31T09:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.49787
2023-05-31T09:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.60662
2023-05-31T09:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.693620000000003
2023-05-31T09:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.82412
2023-05-31T10:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.976369999999996
2023-05-31T10:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.99812
2023-05-31T10:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.12862
2023-05-31T10:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.23737
2023-05-31T11:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.32437
2023-05-31T11:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.49837
2023-05-31T11:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.45487
2023-05-31T11:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.650619999999996
2023-05-31T12:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.82462
2023-05-31T12:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.91162
2023-05-31T12:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.95512
2023-05-31T12:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.08562
2023-05-31T13:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.99862
2023-05-31T13:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.97687
2023-05-31T13:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.020369999999996
2023-05-31T13:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.19437
2023-05-31T14:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.21612
2023-05-31T14:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.259619999999995
2023-05-31T14:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.281370000000003
2023-05-31T14:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.30312
2023-05-31T15:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.19437
2023-05-31T15:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.172620000000002
2023-05-31T15:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.150869999999998
2023-05-31T15:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.020369999999996
2023-05-31T16:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.933370000000004
2023-05-31T16:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.97687
2023-05-31T16:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,26.020369999999996
2023-05-31T16:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.91162
2023-05-31T17:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.802870000000002
2023-05-31T17:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.67237
2023-05-31T17:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.58537
2023-05-31T17:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.45487
2023-05-31T18:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.346119999999996
2023-05-31T18:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,25.04162
2023-05-31T18:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.976369999999996
2023-05-31T18:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.65012
2023-05-31T19:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.25862
2023-05-31T19:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,24.04112
2023-05-31T19:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.93237
2023-05-31T19:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.888869999999997
2023-05-31T20:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.78012
2023-05-31T20:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.736620000000002
2023-05-31T20:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.540869999999998
2023-05-31T20:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.453870000000002
2023-05-31T21:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.453870000000002
2023-05-31T21:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.17112
2023-05-31T21:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,23.06237
2023-05-31T21:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.91012
2023-05-31T22:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.77962
2023-05-31T22:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.692619999999998
2023-05-31T22:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.71437
2023-05-31T22:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.692619999999998
2023-05-31T23:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.823119999999996
2023-05-31T23:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.62737
2023-05-31T23:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.649120000000003
2023-05-31T23:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.518620000000002
2023-06-01T00:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.49687
2023-06-01T00:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.38812
2023-06-01T00:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.49687
2023-06-01T00:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.14887
2023-06-01T01:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.21412
2023-06-01T01:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.12712
2023-06-01T01:30:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,21.84437
2023-06-01T01:45:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.06187
2023-06-01T02:00:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.30112
2023-06-01T02:15:00Z,TFE_270,TFE,Erisma uncinatum,Large,B521,22.279369999999997
