"TOA5","CR10XPBXE 3195","","","","","","TFE_Sation1"
"TIMESTAMP","RECORD","A211_AVG","B279_AVG","A210_AVG"
"TS","RN","","",""
"","","","",""
"2023-05-27 17:30:00",0,-3.054,-1.634,0.014
"2023-05-27 17:45:00",1,-3.051,-1.64,0.008
"2023-05-27 18:00:00",2,-3.062,-1.653,0.014
"2023-05-27 18:15:00",3,-3.062,-1.675,0.016
"2023-05-27 18:30:00",4,-3.062,-1.684,0.014
"2023-05-27 18:45:00",5,-3.076,-1.7,0.019
"2023-05-27 19:00:00",6,-3.115,-1.711,0.016
"2023-05-27 19:15:00",7,-3.148,-1.741,0.025
"2023-05-27 19:30:00",8,-3.142,-1.736,0.014
"2023-05-27 19:45:00",9,-3.142,-1.747,0.019
"2023-05-27 20:00:00",10,-3.153,-1.752,0.014
"2023-05-27 20:15:00",11,-3.159,-1.741,0.011
"2023-05-27 20:30:00",12,-3.17,-1.761,0.016
"2023-05-27 20:45:00",13,-3.164,-1.761,0.019
"2023-05-27 21:00:00",14,-3.175,-1.758,0.016
"2023-05-27 21:15:00",15,-3.17,-1.761,0.014
"2023-05-27 21:30:00",16,-3.17,-1.739,0.016
"2023-05-27 21:45:00",17,-3.17,-1.766,0.019
"2023-05-27 22:00:00",18,-3.17,-1.763,0.014
"2023-05-27 22:15:00",19,-3.175,-1.774,0.014
"2023-05-27 22:30:00",20,-3.172,-1.763,0.014
"2023-05-27 22:45:00",21,-3.172,-1.75,0.014
"2023-05-27 23:00:00",22,-3.175,-1.758,0.019
"2023-05-27 23:15:00",23,-3.17,-1.763,0.016
"2023-05-27 23:30:00",24,-3.172,-1.763,0.016
"2023-05-27 23:45:00",25,-3.17,-1.752,0.014
"2023-05-28 00:00:00",26,-3.181,-1.255,0.016
"2023-05-28 00:15:00",27,-3.192,-0.711,0.019
"2023-05-28 00:30:00",28,-3.181,-0.538,0.016
"2023-05-28 00:45:00",29,-3.183,-0.494,0.014
"2023-05-28 01:00:00",30,-3.178,-0.481,0.008
"2023-05-28 01:15:00",31,-3.181,-0.536,0.011
"2023-05-28 01:30:00",32,-3.172,-0.437,0.005
"2023-05-28 01:45:00",33,-3.181,-0.434,0.014
"2023-05-28 02:00:00",34,-3.178,-0.36,0.011
"2023-05-28 02:15:00",35,-3.181,-0.255,0.014
"2023-05-28 02:30:00",36,-3.186,-0.151,0.014
"2023-05-28 02:45:00",37,-3.181,-0.058,0.011
"2023-05-28 03:00:00",38,-3.178,0.022,0.016
"2023-05-28 03:15:00",39,-3.181,0.11,0.014
"2023-05-28 03:30:00",40,-3.172,0.157,0.011
"2023-05-28 03:45:00",41,-3.183,0.209,0.011
"2023-05-28 04:00:00",42,-3.175,0.258,0.014
"2023-05-28 04:15:00",43,-3.178,0.313,0.011
"2023-05-28 04:30:00",44,-3.178,0.371,0.016
"2023-05-28 04:45:00",45,-3.181,0.412,0.014
"2023-05-28 05:00:00",46,-3.178,0.437,0.014
"2023-05-28 05:15:00",47,-3.178,0.478,0.014
"2023-05-28 05:30:00",48,-3.175,0.511,0.014
"2023-05-28 05:45:00",49,-3.178,0.577,0.014
"2023-05-28 06:00:00",50,-3.178,0.621,0.008
"2023-05-28 06:15:00",51,-3.178,0.648,0.014
"2023-05-28 06:30:00",52,-3.178,0.67,0.014
"2023-05-28 06:45:00",53,-3.178,0.687,0.011
"2023-05-28 07:00:00",54,-3.178,0.709,0.016
"2023-05-28 07:15:00",55,-3.178,0.75,0.019
"2023-05-28 07:30:00",56,-3.178,0.769,0.014
"2023-05-28 07:45:00",57,-3.175,0.824,0.014
"2023-05-28 08:00:00",58,-3.175,0.857,0.014
"2023-05-28 08:15:00",59,-3.172,0.884,0.014
"2023-05-28 08:30:00",60,-3.175,0.92,0.014
"2023-05-28 08:45:00",61,-3.172,0.964,0.011
"2023-05-28 09:00:00",62,-3.17,0.978,0.008
"2023-05-28 09:15:00",63,-3.167,1.005,0.011
"2023-05-28 09:30:00",64,-3.161,1.022,0.011
"2023-05-28 09:45:00",65,-3.156,1.063,0.016
"2023-05-28 10:00:00",66,-3.142,1.129,0.014
"2023-05-28 10:15:00",67,-3.128,1.132,0.016
"2023-05-28 10:30:00",68,-3.131,1.181,0.016
"2023-05-28 10:45:00",69,-3.123,1.09,0.016
"2023-05-28 11:00:00",70,-3.109,1.266,0.011
"2023-05-28 11:15:00",71,-3.106,1.39,0.014
"2023-05-28 11:30:00",72,-3.106,1.445,0.014
"2023-05-28 11:45:00",73,-3.084,1.508,0.011
"2023-05-28 12:00:00",74,-3.065,1.546,0.011
"2023-05-28 12:15:00",75,-3.071,1.544,0.014
"2023-05-28 12:30:00",76,-3.057,1.599,0.011
"2023-05-28 12:45:00",77,-3.076,1.637,0.014
"2023-05-28 13:00:00",78,-3.068,1.791,0.014
"2023-05-28 13:15:00",79,-3.062,1.857,0.014
"2023-05-28 13:30:00",80,-3.027,1.912,0.014
"2023-05-28 13:45:00",81,-2.933,1.969,0.011
"2023-05-28 14:00:00",82,-2.818,2.054,0.014
"2023-05-28 14:15:00",83,-2.763,2.109,0.014
"2023-05-28 14:30:00",84,-2.76,2.142,0.016
"2023-05-28 14:45:00",85,-2.87,2.184,0.014
"2023-05-28 15:00:00",86,-2.909,2.079,0.011
"2023-05-28 15:15:00",87,-2.911,1.851,0.014
"2023-05-28 15:30:00",88,-2.911,1.357,0.014
"2023-05-28 15:45:00",89,-2.933,0.516,0.014
"2023-05-28 16:00:00",90,-2.92,0.17,0.016
"2023-05-28 16:15:00",91,-2.942,-0.14,0.016
"2023-05-28 16:30:00",92,-3.112,-0.069,0.016
"2023-05-28 16:45:00",93,-3.17,-0.082,0.011
"2023-05-28 17:00:00",94,-3.17,-0.082,0.016
"2023-05-28 17:15:00",95,-3.169,-0.143,0.019
"2023-05-28 17:30:00",96,-3.161,-0.135,0.014
"2023-05-28 17:45:00",97,-3.167,-0.211,0.014
"2023-05-28 18:00:00",98,-3.17,-0.266,0.016
"2023-05-28 18:15:00",99,-3.167,-0.313,0.011
"2023-05-28 18:30:00",100,-3.172,-0.398,0.011
"2023-05-28 18:45:00",101,-3.175,-0.453,0.014
"2023-05-28 19:00:00",102,-3.17,-0.508,0.011
"2023-05-28 19:15:00",103,-3.167,-0.505,0.008
"2023-05-28 19:30:00",104,-3.17,-0.527,0.011
"2023-05-28 19:45:00",105,-3.175,-0.558,0.008
"2023-05-28 20:00:00",106,-3.172,-0.602,0.016
"2023-05-28 20:15:00",107,-3.17,-0.571,0.014
"2023-05-28 20:30:00",108,-3.164,-0.662,0.011
"2023-05-28 20:45:00",109,-3.167,-0.761,0.011
"2023-05-28 21:00:00",110,-3.17,-0.838,0.008
"2023-05-28 21:15:00",111,-3.17,-1.063,0.011
"2023-05-28 21:30:00",112,-3.172,-1.335,0.008
"2023-05-28 21:45:00",113,-3.167,-1.434,0.011
"2023-05-28 22:00:00",114,-3.17,-1.437,0.014
"2023-05-28 22:15:00",115,-3.164,-1.434,0.003
"2023-05-28 22:30:00",116,-3.17,-1.437,0.011
"2023-05-28 22:45:00",117,-3.167,-1.436,0.008
"2023-05-28 23:00:00",118,-3.167,-1.437,0.008
"2023-05-28 23:15:00",119,-3.17,-1.423,0.008
"2023-05-28 23:30:00",120,-3.172,-1.417,0.008
"2023-05-28 23:45:00",121,-3.17,-1.409,0.016
"2023-05-29 00:00:00",122,-3.172,-1.409,0.008
"2023-05-29 00:15:00",123,-3.175,-1.417,0.008
"2023-05-29 00:30:00",124,-3.175,-1.434,0.016
"2023-05-29 00:45:00",125,-3.172,-1.362,0.014
"2023-05-29 01:00:00",126,-3.17,-1.371,0.008
"2023-05-29 01:15:00",127,-3.175,-1.368,0.014
"2023-05-29 01:30:00",128,-3.172,-1.379,0.011
"2023-05-29 01:45:00",129,-3.172,-1.376,0.016
"2023-05-29 02:00:00",130,-3.178,-1.376,0.014
"2023-05-29 02:15:00",131,-3.178,-1.148,0.014
"2023-05-29 02:30:00",132,-3.178,-0.645,0.011
"2023-05-29 02:45:00",133,-3.178,-0.621,0.014
"2023-05-29 03:00:00",134,-3.178,-0.601,0.011
"2023-05-29 03:15:00",135,-3.178,-0.569,0.011
"2023-05-29 03:30:00",136,-3.178,-0.547,0.011
"2023-05-29 03:45:00",137,-3.181,-0.533,0.016
"2023-05-29 04:00:00",138,-3.172,-0.511,0.016
"2023-05-29 04:15:00",139,-3.178,-0.497,0.016
"2023-05-29 04:30:00",140,-3.181,-0.481,0.008
"2023-05-29 04:45:00",141,-3.175,-0.481,0.016
"2023-05-29 05:00:00",142,-3.175,-0.478,0.011
"2023-05-29 05:15:00",143,-3.181,-0.481,0.016
"2023-05-29 05:30:00",144,-3.175,-0.481,0.016
"2023-05-29 05:45:00",145,-3.186,-0.494,0.016
"2023-05-29 06:00:00",146,-3.178,-0.514,0.016
"2023-05-29 06:15:00",147,-3.175,-0.497,0.011
"2023-05-29 06:30:00",148,-3.178,-0.511,0.016
"2023-05-29 06:45:00",149,-3.175,-0.494,0.016
"2023-05-29 07:00:00",150,-3.186,-0.475,0.016
"2023-05-29 07:15:00",151,-3.184,-0.472,0.014
"2023-05-29 07:30:00",152,-3.178,-0.445,0.014
"2023-05-29 07:45:00",153,-3.175,-0.426,0.019
"2023-05-29 08:00:00",154,-3.178,-0.445,0.016
"2023-05-29 08:15:00",155,-3.175,-0.409,0.016
"2023-05-29 08:30:00",156,-3.167,-0.393,0.014
"2023-05-29 08:45:00",157,-3.167,-0.363,0.016
"2023-05-29 09:00:00",158,-3.175,-0.357,0.014
"2023-05-29 09:15:00",159,-3.167,-0.36,0.016
"2023-05-29 09:30:00",160,-3.167,-0.368,0.016
"2023-05-29 09:45:00",161,-3.159,-0.341,0.016
"2023-05-29 10:00:00",162,-3.159,-0.316,0.016
"2023-05-29 10:15:00",163,-3.161,-0.31,0.014
"2023-05-29 10:30:00",164,-3.142,-0.308,0.019
"2023-05-29 10:45:00",165,-3.145,-0.327,0.016
"2023-05-29 11:00:00",166,-3.145,-0.332,0.019
"2023-05-29 11:15:00",167,-3.142,-0.308,0.016
"2023-05-29 11:30:00",168,-3.134,-0.272,0.019
"2023-05-29 11:45:00",169,-3.128,-0.236,0.016
"2023-05-29 12:00:00",170,-3.115,-0.231,0.019
"2023-05-29 12:15:00",171,-3.115,-0.206,0.019
"2023-05-29 12:30:00",172,-3.106,-0.162,0.008
"2023-05-29 12:45:00",173,-3.082,-0.157,0.014
"2023-05-29 13:00:00",174,-3.019,-0.157,0.016
"2023-05-29 13:15:00",175,-2.936,-0.091,0.014
"2023-05-29 13:30:00",176,-2.865,-0.049,0.014
"2023-05-29 13:45:00",177,-2.834,0.003,0.011
"2023-05-29 14:00:00",178,-2.829,0.121,0.016
"2023-05-29 14:15:00",179,-2.799,0.198,0.016
"2023-05-29 14:30:00",180,-2.821,0.28,0.008
"2023-05-29 14:45:00",181,-2.936,0.179,0.014
"2023-05-29 15:00:00",182,-2.914,0.28,0.011
"2023-05-29 15:15:00",183,-2.867,0.184,0.014
"2023-05-29 15:30:00",184,-2.818,0.099,0.014
"2023-05-29 15:45:00",185,-2.782,0.091,0.014
"2023-05-29 16:00:00",186,-2.815,0.099,0.016
"2023-05-29 16:15:00",187,-2.807,0.069,0.014
"2023-05-29 16:30:00",188,-2.78,0.066,0.014
"2023-05-29 16:45:00",189,-2.719,0.063,0.016
"2023-05-29 17:00:00",190,-2.705,0.074,0.011
"2023-05-29 17:15:00",191,-2.747,-0.033,0.019
"2023-05-29 17:30:00",192,-2.917,-0.288,0.014
"2023-05-29 17:45:00",193,-3.101,-0.571,0.019
"2023-05-29 18:00:00",194,-3.17,-0.733,0.014
"2023-05-29 18:15:00",195,-3.192,-0.673,0.019
"2023-05-29 18:30:00",196,-3.186,-0.711,0.014
"2023-05-29 18:45:00",197,-3.189,-0.654,0.014
"2023-05-29 19:00:00",198,-3.189,-0.692,0.014
"2023-05-29 19:15:00",199,-3.183,-0.687,0.019
"2023-05-29 19:30:00",200,-3.192,-0.722,0.011
"2023-05-29 19:45:00",201,-3.189,-0.731,0.014
"2023-05-29 20:00:00",202,-3.189,-0.733,0.014
"2023-05-29 20:15:00",203,-3.183,-0.736,0.014
"2023-05-29 20:30:00",204,-3.186,-0.736,0.016
"2023-05-29 20:45:00",205,-3.192,-0.102,0.014
"2023-05-29 21:00:00",206,-3.186,-0.184,0.011
"2023-05-29 21:15:00",207,-3.181,-0.176,0
"2023-05-29 21:30:00",208,-3.189,0.003,0
"2023-05-29 21:45:00",209,-3.197,-0.019,0
"2023-05-29 22:00:00",210,-3.186,0.041,0.008
"2023-05-29 22:15:00",211,-3.189,0.055,0.003
"2023-05-29 22:30:00",212,-3.189,0.195,0.008
"2023-05-29 22:45:00",213,-3.186,0.992,0.005
"2023-05-29 23:00:00",214,-3.186,0.939,0.005
"2023-05-29 23:15:00",215,-3.184,0.764,0.008
"2023-05-29 23:30:00",216,-3.186,0.632,0.005
"2023-05-29 23:45:00",217,-3.192,0.758,0.003
"2023-05-30 00:00:00",218,-3.181,0.519,0.011
"2023-05-30 00:15:00",219,-3.184,0.522,0.008
"2023-05-30 00:30:00",220,-3.192,0.379,0.008
"2023-05-30 00:45:00",221,-3.189,0.536,0.014
"2023-05-30 01:00:00",222,-3.186,0.635,0.014
"2023-05-30 01:15:00",223,-3.192,0.742,0.014
"2023-05-30 01:30:00",224,-3.195,0.772,0.016
"2023-05-30 01:45:00",225,-3.181,0.772,0.016
"2023-05-30 02:00:00",226,-3.184,0.849,0.014
"2023-05-30 02:15:00",227,-3.186,0.898,0.008
"2023-05-30 02:30:00",228,-3.184,0.945,0.011
"2023-05-30 02:45:00",229,-3.192,0.948,0.014
"2023-05-30 03:00:00",230,-3.189,1.005,0.011
"2023-05-30 03:15:00",231,-3.186,1.071,0.014
"2023-05-30 03:30:00",232,-3.189,0.901,0.008
"2023-05-30 03:45:00",233,-3.181,0.684,0.011
"2023-05-30 04:00:00",234,-3.195,0.711,0.008
"2023-05-30 04:15:00",235,-3.192,0.591,0.014
"2023-05-30 04:30:00",236,-3.192,0.698,0.008
"2023-05-30 04:45:00",237,-3.189,0.797,0.008
"2023-05-30 05:00:00",238,-3.186,0.86,0.008
"2023-05-30 05:15:00",239,-3.197,0.884,0.016
"2023-05-30 05:30:00",240,-3.192,0.876,0.014
"2023-05-30 05:45:00",241,-3.184,0.948,0.011
"2023-05-30 06:00:00",242,-3.192,0.964,0.014
"2023-05-30 06:15:00",243,-3.192,1.005,0.011
"2023-05-30 06:30:00",244,-3.186,0.989,0.011
"2023-05-30 06:45:00",245,-3.195,1.003,0.016
"2023-05-30 07:00:00",246,-3.189,1.047,0.016
"2023-05-30 07:15:00",247,-3.186,1.099,0.014
"2023-05-30 07:30:00",248,-3.189,1.156,0.016
"2023-05-30 07:45:00",249,-3.186,1.206,0.005
"2023-05-30 08:00:00",250,-3.186,1.228,0.011
"2023-05-30 08:15:00",251,-3.181,1.291,0.008
"2023-05-30 08:30:00",252,-3.178,1.332,0.008
"2023-05-30 08:45:00",253,-3.183,1.338,0.008
"2023-05-30 09:00:00",254,-3.178,1.423,0.011
"2023-05-30 09:15:00",255,-3.181,1.527,0.011
"2023-05-30 09:30:00",256,-3.181,1.593,0.016
"2023-05-30 09:45:00",257,-3.175,1.665,0.016
"2023-05-30 10:00:00",258,-3.175,1.736,0.011
"2023-05-30 10:15:00",259,-3.172,1.84,0.014
"2023-05-30 10:30:00",260,-3.164,1.934,0.014
"2023-05-30 10:45:00",261,-3.142,1.653,0.016
"2023-05-30 11:00:00",262,-3.123,1.824,0.011
"2023-05-30 11:15:00",263,-3.104,1.945,0.014
"2023-05-30 11:30:00",264,-3.079,2.038,0.014
"2023-05-30 11:45:00",265,-3.041,2.129,0.014
"2023-05-30 12:00:00",266,-3.008,2.269,0.011
"2023-05-30 12:15:00",267,-2.977,2.293,0.019
"2023-05-30 12:30:00",268,-2.898,2.307,0.014
"2023-05-30 12:45:00",269,-2.865,2.357,0.014
"2023-05-30 13:00:00",270,-2.744,2.365,0.011
"2023-05-30 13:15:00",271,-2.689,2.378,0.014
"2023-05-30 13:30:00",272,-2.708,2.357,0.016
"2023-05-30 13:45:00",273,-2.741,2.379,0.014
"2023-05-30 14:00:00",274,-2.73,2.269,0.014
"2023-05-30 14:15:00",275,-2.689,2.024,0.014
"2023-05-30 14:30:00",276,-2.686,2.09,0.016
"2023-05-30 14:45:00",277,-2.716,1.994,0.014
"2023-05-30 15:00:00",278,-2.793,1.945,0.016
"2023-05-30 15:15:00",279,-2.771,1.807,0.014
"2023-05-30 15:30:00",280,-2.744,1.607,0.014
"2023-05-30 15:45:00",281,-2.752,1.258,0.011
"2023-05-30 16:00:00",282,-2.749,0.437,0.016
"2023-05-30 16:15:00",283,-2.796,0.417,0.011
"2023-05-30 16:30:00",284,-2.856,0.448,0.011
"2023-05-30 16:45:00",285,-2.889,0.297,0.011
"2023-05-30 17:00:00",286,-2.898,0.102,0.014
"2023-05-30 17:15:00",287,-2.862,-0.036,0.014
"2023-05-30 17:30:00",288,-2.84,-0.129,0.014
"2023-05-30 17:45:00",289,-2.848,-0.236,0.011
"2023-05-30 18:00:00",290,-2.862,-0.258,0.014
"2023-05-30 18:15:00",291,-2.87,-0.085,0.014
"2023-05-30 18:30:00",292,-2.878,-0.129,0.016
"2023-05-30 18:45:00",293,-2.895,-0.162,0.016
"2023-05-30 19:00:00",294,-2.936,-0.154,0.016
"2023-05-30 19:15:00",295,-2.969,-0.288,0.014
"2023-05-30 19:30:00",296,-3.016,-0.45,0.016
"2023-05-30 19:45:00",297,-3.073,-0.67,0.011
"2023-05-30 20:00:00",298,-3.117,-0.849,0.014
"2023-05-30 20:15:00",299,-3.15,-1.269,0.016
"2023-05-30 20:30:00",300,-3.167,-1.313,0.014
"2023-05-30 20:45:00",301,-3.172,-1.329,0.019
"2023-05-30 21:00:00",302,-3.167,-1.321,0.016
"2023-05-30 21:15:00",303,-3.17,-1.318,0.011
"2023-05-30 21:30:00",304,-3.167,-1.324,0.019
"2023-05-30 21:45:00",305,-3.17,-1.34,0.014
"2023-05-30 22:00:00",306,-3.181,-1.28,0.008
"2023-05-30 22:15:00",307,-3.178,-1.181,0.016
"2023-05-30 22:30:00",308,-3.181,-1.148,0.005
"2023-05-30 22:45:00",309,-3.178,-1.14,0.011
"2023-05-30 23:00:00",310,-3.181,-1.151,0.014
"2023-05-30 23:15:00",311,-3.181,-1.159,0.016
"2023-05-30 23:30:00",312,-3.189,-1.167,0.008
"2023-05-30 23:45:00",313,-3.181,-1.181,0.011
"2023-05-31 00:00:00",314,-3.178,-1.187,0.016
"2023-05-31 00:15:00",315,-3.178,-1.192,0.014
"2023-05-31 00:30:00",316,-3.178,-1.209,0.014
"2023-05-31 00:45:00",317,-3.178,-1.209,0.016
"2023-05-31 01:00:00",318,-3.175,-1.217,0.016
"2023-05-31 01:15:00",319,-3.181,-1.214,0.014
"2023-05-31 01:30:00",320,-3.181,-1.225,0.011
"2023-05-31 01:45:00",321,-3.184,-1.244,0.008
"2023-05-31 02:00:00",322,-3.172,-1.258,0.014
"2023-05-31 02:15:00",323,-3.181,-1.261,0.014
"2023-05-31 02:30:00",324,-3.175,-1.263,0.014
"2023-05-31 02:45:00",325,-3.172,-1.266,0.011
"2023-05-31 03:00:00",326,-3.181,-1.266,0.014
"2023-05-31 03:15:00",327,-3.175,-1.112,0.011
"2023-05-31 03:30:00",328,-3.178,-0.28,0.011
"2023-05-31 03:45:00",329,-3.184,-0.137,0.014
"2023-05-31 04:00:00",330,-3.175,0.099,0.014
"2023-05-31 04:15:00",331,-3.181,0.209,0.011
"2023-05-31 04:30:00",332,-3.181,0.201,0.011
"2023-05-31 04:45:00",333,-3.181,0.352,0.014
"2023-05-31 05:00:00",334,-3.181,0.374,0.014
"2023-05-31 05:15:00",335,-3.175,0.385,0.014
"2023-05-31 05:30:00",336,-3.178,0.475,0.014
"2023-05-31 05:45:00",337,-3.186,0.472,0.014
"2023-05-31 06:00:00",338,-3.186,0.58,0.014
"2023-05-31 06:15:00",339,-3.175,0.593,0.014
"2023-05-31 06:30:00",340,-3.178,0.626,0.014
"2023-05-31 06:45:00",341,-3.178,0.758,0.014
"2023-05-31 07:00:00",342,-3.172,0.821,0.014
"2023-05-31 07:15:00",343,-3.175,0.854,0.014
"2023-05-31 07:30:00",344,-3.175,0.893,0.014
"2023-05-31 07:45:00",345,-3.175,0.928,0.014
"2023-05-31 08:00:00",346,-3.175,0.939,0.016
"2023-05-31 08:15:00",347,-3.17,0.934,0.016
"2023-05-31 08:30:00",348,-3.17,1.019,0.016
"2023-05-31 08:45:00",349,-3.17,1.057,0.016
"2023-05-31 09:00:00",350,-3.17,1.107,0.016
"2023-05-31 09:15:00",351,-3.161,1.162,0.016
"2023-05-31 09:30:00",352,-3.156,1.25,0.016
"2023-05-31 09:45:00",353,-3.142,1.252,0.011
"2023-05-31 10:00:00",354,-3.142,1.277,0.019
"2023-05-31 10:15:00",355,-3.137,1.316,0.016
"2023-05-31 10:30:00",356,-3.137,1.379,0.016
"2023-05-31 10:45:00",357,-3.134,1.428,0.014
"2023-05-31 11:00:00",358,-3.128,1.439,0.016
"2023-05-31 11:15:00",359,-3.115,1.53,0.019
"2023-05-31 11:30:00",360,-3.115,1.577,0.014
"2023-05-31 11:45:00",361,-3.095,1.681,0.016
"2023-05-31 12:00:00",362,-3.071,1.73,0.016
"2023-05-31 12:15:00",363,-2.972,1.758,0.022
"2023-05-31 12:30:00",364,-2.876,1.802,0.008
"2023-05-31 12:45:00",365,-2.84,1.868,0.019
"2023-05-31 13:00:00",366,-2.832,1.909,0.014
"2023-05-31 13:15:00",367,-2.854,1.912,0.019
"2023-05-31 13:30:00",368,-2.903,1.983,0.022
"2023-05-31 13:45:00",369,-2.906,2.085,0.016
"2023-05-31 14:00:00",370,-2.878,2.145,0.014
"2023-05-31 14:15:00",371,-2.944,2.156,0.019
"2023-05-31 14:30:00",372,-2.961,2.2,0.019
"2023-05-31 14:45:00",373,-2.914,2.208,0.025
"2023-05-31 15:00:00",374,-2.933,2.214,0.019
"2023-05-31 15:15:00",375,-2.936,2.263,0.019
"2023-05-31 15:30:00",376,-2.92,2.277,0.016
"2023-05-31 15:45:00",377,-2.933,2.315,0.016
"2023-05-31 16:00:00",378,-2.911,2.321,0.016
"2023-05-31 16:15:00",379,-2.867,2.282,0.016
"2023-05-31 16:30:00",380,-2.81,2.302,0.016
"2023-05-31 16:45:00",381,-2.81,2.263,0.016
"2023-05-31 17:00:00",382,-2.867,2.112,0.016
"2023-05-31 17:15:00",383,-2.92,1.958,0.016
"2023-05-31 17:30:00",384,-2.975,1.717,0.016
"2023-05-31 17:45:00",385,-3.002,1.675,0.014
"2023-05-31 18:00:00",386,-3.032,1.593,0.016
"2023-05-31 18:15:00",387,-3.032,1.513,0.019
"2023-05-31 18:30:00",388,-3.046,1.48,0.019
"2023-05-31 18:45:00",389,-3.049,1.34,0.014
"2023-05-31 19:00:00",390,-3.109,1.008,0.014
"2023-05-31 19:15:00",391,-3.139,0.797,0.011
"2023-05-31 19:30:00",392,-3.161,0.786,0.016
"2023-05-31 19:45:00",393,-3.17,0.849,0.014
"2023-05-31 20:00:00",394,-3.175,0.898,0.016
"2023-05-31 20:15:00",395,-3.178,0.788,0.016
"2023-05-31 20:30:00",396,-3.172,0.604,0.014
"2023-05-31 20:45:00",397,-3.167,0.72,0.016
"2023-05-31 21:00:00",398,-3.172,0.733,0.014
"2023-05-31 21:15:00",399,-3.172,0.731,0.016
"2023-05-31 21:30:00",400,-3.178,0.681,0.016
"2023-05-31 21:45:00",401,-3.181,0.558,0.016
"2023-05-31 22:00:00",402,-3.175,0.497,0.022
"2023-05-31 22:15:00",403,-3.178,0.428,0.016
"2023-05-31 22:30:00",404,-3.178,0.423,0.014
"2023-05-31 22:45:00",405,-3.181,0.5,0.019
"2023-05-31 23:00:00",406,-3.178,0.541,0.016
"2023-05-31 23:15:00",407,-3.181,0.547,0.016
"2023-05-31 23:30:00",408,-3.183,0.461,0.016
"2023-05-31 23:45:00",409,-3.183,0.439,0.011
"2023-06-01 00:00:00",410,-3.178,0.442,0.016
"2023-06-01 00:15:00",411,-3.181,0.439,0.016
"2023-06-01 00:30:00",412,-3.178,0.437,0.016
"2023-06-01 00:45:00",413,-3.175,0.365,0.016
"2023-06-01 01:00:00",414,-3.181,0.489,0.016
"2023-06-01 01:15:00",415,-3.183,0.492,0.016
"2023-06-01 01:30:00",416,-3.183,0.305,0.016
"2023-06-01 01:45:00",417,-3.181,0.418,0.011
"2023-06-01 02:00:00",418,-3.175,0.429,0.016
"2023-06-01 02:15:00",419,-3.183,0.434,0.016
"2023-06-01 02:30:00",420,-3.184,0.398,0.016
"2023-06-01 02:45:00",421,-3.183,0.42,0.016
"2023-06-01 03:00:00",422,-3.178,0.547,0.016
"2023-06-01 03:15:00",423,-3.181,0.58,0.011
"2023-06-01 03:30:00",424,-3.186,0.637,0.014
"2023-06-01 03:45:00",425,-3.181,1.003,0.008
"2023-06-01 04:00:00",426,-3.184,1.025,0.014
"2023-06-01 04:15:00",427,-3.181,1.052,0.011
"2023-06-01 04:30:00",428,-3.181,1.079,0.014
"2023-06-01 04:45:00",429,-3.186,1.046,0.011
"2023-06-01 05:00:00",430,-3.184,1.03,0.008
"2023-06-01 05:15:00",431,-3.186,1.08,0.014
"2023-06-01 05:30:00",432,-3.178,1.093,0.005
"2023-06-01 05:45:00",433,-3.183,1.121,0.014
"2023-06-01 06:00:00",434,-3.183,1.09,0.016
"2023-06-01 06:15:00",435,-3.181,1.093,0.014
"2023-06-01 06:30:00",436,-3.184,1.118,0.016
"2023-06-01 06:45:00",437,-3.184,1.08,0.014
"2023-06-01 07:00:00",438,-3.184,1.052,0.011
"2023-06-01 07:15:00",439,-3.184,0.978,0.008
"2023-06-01 07:30:00",440,-3.175,0.86,0.014
"2023-06-01 07:45:00",441,-3.178,0.777,0.014
"2023-06-01 08:00:00",442,-3.183,0.783,0.016
"2023-06-01 08:15:00",443,-3.181,0.832,0.011
"2023-06-01 08:30:00",444,-3.181,0.873,0.014
"2023-06-01 08:45:00",445,-3.178,0.931,0.014
"2023-06-01 09:00:00",446,-3.178,0.956,0.011
"2023-06-01 09:15:00",447,-3.175,1.019,0.014
"2023-06-01 09:30:00",448,-3.175,1.038,0.014
"2023-06-01 09:45:00",449,-3.172,1.082,0.014
"2023-06-01 10:00:00",450,-3.167,1.167,0.011
"2023-06-01 10:15:00",451,-3.161,1.198,0.014
"2023-06-01 10:30:00",452,-3.159,1.209,0.011
"2023-06-01 10:45:00",453,-3.159,1.225,0.016
"2023-06-01 11:00:00",454,-3.153,1.263,0.014
"2023-06-01 11:15:00",455,-3.161,1.266,0.014
"2023-06-01 11:30:00",456,-3.159,1.277,0.011
"2023-06-01 11:45:00",457,-3.137,1.283,0.008
"2023-06-01 12:00:00",458,-3.131,1.34,0.016
"2023-06-01 12:15:00",459,-3.134,1.387,0.016
"2023-06-01 12:30:00",460,-3.117,1.412,0.014
"2023-06-01 12:45:00",461,-3.098,1.505,0.016
"2023-06-01 13:00:00",462,-3.098,1.546,0.011
"2023-06-01 13:15:00",463,-3.093,1.634,0.014
"2023-06-01 13:30:00",464,-3.071,1.708,0.014
"2023-06-01 13:45:00",465,-3.09,1.755,0.011
"2023-06-01 14:00:00",466,-3.104,1.785,0.014
"2023-06-01 14:15:00",467,-3.079,1.799,0.005
"2023-06-01 14:30:00",468,-3.106,1.689,0.008
"2023-06-01 14:45:00",469,-3.101,1.717,0.016
"2023-06-01 15:00:00",470,-3.06,1.785,0.003
"2023-06-01 15:15:00",471,-3.027,1.793,0.011
"2023-06-01 15:30:00",472,-3.027,1.777,0.008
